JobID,Title,Company,Salary,Location,Posted_Date,Skills,Benefits,Description,Experience_Requirements,Link
c7689636645c7ef335f785231ccda6f996d39b64164fc367dbe9a6f51dcaf40e,Senior Computer Vision Engineer (LLM),Binance,Not specified,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2025-07-23,"Computer Vision, LLM, Python, PyTorch, TensorFlow",Not specified,"About the job Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 280 million people in 100+ countries for our industry-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the power of digital assets and blockchain to build an inclusive financial ecosystem to advance the freedom of money and improve financial access for people around the world. We are looking for an experienced and enthusiastic Senior Computer Vision Engineer to join our pioneering team. The ideal candidate will have a deep understanding of computer vision technologies and large language models (LLMs), paired with a strong background in coding with Python and PyTorch/Tensorflow. This position requires someone with both the academic foundation and practical experience to drive our advanced computer vision projects. Responsibilities Develop and deploy computer vision models that enhance our product offerings. Utilize Python and PyTorch to design and implement scalable, efficient code. Collaborate with cross-functional teams to integrate computer vision solutions into existing systems. Stay ahead of industry trends and bring novel insights to guide our technological strategies. Participate in code reviews, providing constructive feedback to peers. Lead research and development projects, facilitating the translation of these projects into practical applications. Mentor junior engineers and contribute to a collaborative team culture. Qualifications A minimum of a Master’s degree in Computer Science, Electrical Engineering, or a related field. Extensive experience in computer vision and LLMs. Proven proficiency in coding with Python and PyTorch. Experience with KYC pipeline, document analysis, or OCR processes is a significant advantage. A publication record in top-tier conferences or journals in computer vision is a plus. Strong analytical and problem-solving skills. Ability to work independently and as part of a team. Excellent verbal and written communication skills. The capacity to manage multiple projects and adapt in a fast-paced environment. Working at Binance Be a part of the world’s leading blockchain ecosystem that continues to grow and offers excellent career development opportunities Work alongside diverse, world-class talent in an environment where learning and growth opportunities are endless Tackle fast-paced, challenging and unique projects Work in a truly global organization, with international teams and a flat organizational structure Competitive salary and benefits Flexible working hours, remote-first, and casual work attire Learn more about how Binancians embody the organization’s core values , creating a unified culture that enables collaboration, excellence, and growth. Apply today to be a part of the Web3 revolution! Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success. By submitting a job application, you confirm that you have read and agree to our Candidate Privacy Notice . Why Binance Shape the future with the world’s leading blockchain ecosystem Collaborate with world-class talent in a user-centric global organization with a flat structure Tackle unique, fast-paced projects with autonomy in an innovative environment Thrive in a results-driven workplace with opportunities for career growth and continuous learning Competitive salary and company benefits Work-from-home arrangement (the arrangement may vary depending on the work nature of the business team) Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success. By submitting a job application, you confirm that you have read and agree to our Candidate Privacy Notice .",Not specified,https://www.linkedin.com/jobs/view/4246296940/
f63a115c62ebb8c7101e72e43332f9bf7f8a7bca121b10230fc6ad471f81cede,Senior Database Administrator (DB2 and PostgreSQL) - Vietnam,Globant,Not specified,"Hanoi, Hanoi, Vietnam",2025-07-16,"Database, SQL, PostgreSql, DBA, English",Not specified,"About the job At Globant, we are working to make the world a better place, one step at a time. We enhance business development and enterprise solutions to prepare them for a digital future. With a diverse and talented team present in more than 30 countries, we are strategic partners to leading global companies in their business process transformation. We seek a Senior Database Administrator who shares our passion for innovation and change. This role is critical to helping our business partners evolve and adapt to consumers' personalized expectations in this new technological era. YOU WILL GET THE CHANCE TO: Collaborate with customers, project management, software engineering and network operations teams for database requirements to enhance existing systems and design new systems Install new and upgrade existing systems Enforce database security, standards & guidelines Support and design 24x7 high availability solutions Database and server performance: analyze, configure, and monitor physical server hardware, operating system, and database software for optimal configuration of settings, data access patterns, disk io performance, etc. and recommendations for upgrades and new systems. Database development: queries, stored procedures, ETL, testing, code reviews, code optimizations, and index tuning Validate, plan, and execute database schema and code changes, bottleneck analysis, outage prevention/resolution, server/database performance improvements, database recovery and restores Planning for system growth Ensuring compliance with vendor license agreements Various reporting and data exportation and importation including csv, xml, and unstructured formats Document the database environment, processes, and best practices Provide technical support and problem resolution Production / On Call Support WHAT WILL HELP YOU SUCCEED? Bachelor’s Degree in Information Technology or a similar field At least 5 years of experience with DB2 At least 2 years of experience with PostgreSQL Extensive knowledge of SQL Data modeling Performance analysis uning Experience with 24x7 transaction processing systems Good problem solving with attention to details, analytical, administrative, organizational, communication and interpersonal skills Good at English (both verbal and written) Additional Assets Experience in NoSQL Experience with Docker and Kubernetes Experience with migration tools (ora2pg/full convert/Sqlines/etc) Experience in in-memory Databases (Redis) This job can be filled in Hanoi/Danang or Ho Chi Minh Create with us digital products that people love. We will bring businesses and consumers together through AI technology and creativity, driving digital transformation to impact the world positively. We may use AI and machine learning technologies in our recruitment process. Globant is an Equal Opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, veteran status, or any other characteristic protected by applicable federal, state, or local law. Globant is also committed to providing reasonable accommodations for qualified individuals with disabilities in our job application procedures. If you need assistance or an accommodation due to a disability, please let your recruiter know. Final compensation offered is based on multiple factors such as the specific role, hiring location, as well as individual skills, experience, and qualifications. In addition to competitive salaries, we offer a comprehensive benefits package. Learn more about life at Globant here: Globant Experience Guide .",At least 5 years,https://www.linkedin.com/jobs/view/4253204086/
76f78ec29baec6efbef5dc55946367d516cbb8d74e568566bbbd6b21d106c5ee,System Developer,ThunderSoft,Not specified,Hanoi Capital Region,2025-07-23,"Android, Linux, English, Python, C++",Not specified,"About the job Job Scope Analyze, investigate, and resolve stability and performance issues across Android, Linux kernel, and INTEGRITY systems, including but not limited to: 1. System/application crashes 2. Performance latency 3. Resource leaks (memory/CPU/process) 4. Kernel panics 5. Boot failures 6. Unresponsive interfaces Position Responsibilities】 1. Engaged in automotive software development, including instrument cluster systems and infotainment systems. 2. Responsible for troubleshooting system-level issues on INTEGRITY/Android automotive platforms, including boot failures, performance degradation, blank screens, unexpected reboots, and stability defects. 3. Analyze system-level memory leaks and excessive memory usage, and proactively drive solutions. 4. Investigate issues from multiple perspectives to rapidly pinpoint root causes and ensure on-time project delivery. 5. Participate in technical discussions and provide support for system-related issues. 6. Collaborate closely with development and testing teams to facilitate, track, and resolve technical challenges. 7. Develop technical documentation and contribute to team knowledge base development. 【Qualifications】 1. Over 2 years of development experience in Android/Linux/INTEGRITY (or QNX)/BSP embedded platforms. 2. Hands-on experience in Linux driver/kernel development and debugging. 3. Proven ability to debug Linux/Android stability and performance issues (e.g., crashes, latency, resource leaks). 4. Familiarity with Intel Apollo Lake or Qualcomm automotive platforms (SA8155/SA8195); Familiarity with scripting (Python/Shell). 5. Strong cross-functional collaboration skills; excellent English communication ability for global teamwork. 6. Fast learner with strong analytical/problem-solving skills to address complex issues efficiently. 7. Self-driven, accountable, and able to thrive under pressure in dynamic project environments.",Over 2 years,https://www.linkedin.com/jobs/view/4270066239/
3553c67d0422588dfbca1ecd6f9708e144370da95040b7451a2dcbd55eddd704,JUNIOR SOFTWARE DEVELOPER (BI),AvePoint,Not specified,"Đà Nang, Da Nang City, Vietnam",2025-07-23,"Power BI, SQL, Data Analysis, ETL, English",Not specified,"About the job Job Description Participate in company projects, understand customers' business analysis scenarios, and organize them into clear analytical logic. Using data analysis tools like Power BI to create visual reports, proficiently using various Power BI components such as data modeling and visualization, and master DAX functions. Collaborate with the internal team to ensure the accuracy of report data after project launch. Conduct knowledge transfer for the project, sharing and training. Requirements College or university graduate. Able to work full-time. Proficient in English (listening, speaking, reading, and writing). Strong logical thinking skills, enabling quick understanding of customer’s requirements and technical solutions. Effective communication and teamwork abilities. A strong sense of responsibility and resilience under pressure. Proficient in using Power BI tools and DAX functions, SQL Server database. Having the ability to handle multiple tasks and projects, and the ability to reprioritize when necessary. Experience with Power BI, familiar with the workflow of BI projects, and able to independently complete report development work, SQL Analysis Service, AWS，Amazon Redshift, understanding of data ETL processes is preferred. Any personal data you share with us during the application process will be processed strictly in compliance with applicable data protection laws and our Privacy Notice .",Not specified,https://www.linkedin.com/jobs/view/4213308752/
a456ce8acb34c7e525101d0157302e8e025eb1d6ffb38a4b5b1a9b095304024b,C++ Software Engineer,Healthcare & Life Sciences by FPT Software,Not specified,"Ho Chi Minh City, Vietnam",2025-07-25,"C++, English",Not specified,"About the job WHAT YOU'LL BE RESPONSIBLE FOR We are looking for a C++ developer responsible for building applications that may range from desktop applications to embedded systems. Your primary responsibility will be to design and develop these applications, and to coordinate with the rest of the team working on different layers of the infrastructure. JOB QUALIFICATIONS - Strong proficiency in C++, with fair knowledge of the language specification - Thorough knowledge of the standard library and algorithms - Good understanding of memory management - Knowledge of the latest C++11 standard is appreciated BENEFITS Successful candidates will be part of a friendly, motivated and committed talent teams in FPT Software HCM (FSOFT) with various benefits and attractive offers: • Opportunity to travel to Europe and work directly with customers. • Opportunity to learn and work with high standard of quality software development per Europe standard. • Have chance to build long term relationships with colleagues via multiple projects. • Be a true part of customer team across Europe and Asia. • Attractive offer, plus annual compensation and performance bonus. • “FPT care” health insurance provided by AON and is exclusive for FPT employees. • Support for learning and certificate examination. • Company shuttle buses provide convenient way of transportation for all employees. • Salary review 1 time/year or on excellent performance • International, dynamic, friendly working environment • Annual leave, working conditions follow Vietnam labor laws. • Annual Summer Vacation: follows company’s policy and starts from May every year • FTown Campus provide many facilities for FPT employees such as football ground, basketball & volleyball, gym & yoga centre, restaurant, cafeteria, etc • Other allowances: transportation allowance, lunch allowance, working on-site allowance, etc.",Not specified,https://www.linkedin.com/jobs/view/4271536441/
f52267b9e01ec88b75212dec481ca0b45cf41f84a3da1059e9a180d383bf86e6,T&T Graduate Analyst - Oracle (Technology) - VN,Deloitte,Not specified,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2025-07-23,"Oracle, PL/SQL, SQL, English, Data Analysis",Not specified,"About the job Date: 22 Jul 2025 Type of Employment: Regular Term Location: Ho Chi Minh City, Ho Chi Minh City, VN Are you ready to unleash your potential? At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve. We believe we have a responsibility to be a force for good, and WorldImpact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices. Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals. We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions. Ready to unleash your potential with us? Join the winning team now! Work you’ll do: You will be equipped with the skillsets necessary to excel, and opportunities to gain regional exposure by travelling across SEA as part of project assignments, and other professional development opportunities. This program will allow you to develop core consulting skills and business acumen whilst gaining access to a wide scope of training and development activities. In addition, you will have an opportunity to work with like-minded people and gain exposure to a variety of projects within the chosen business area. You will be at the center of it all, performing research, data analysis and modelling to tackle complex business problems. In addition, you will contribute directly to the development of proposals, presentations, and publications. This role sits within the Oracle team of Deloitte Southeast Asia, which encompasses the Oracle Technical Module solutions respectively. As an Analyst, you will focus on application creation and drive the growth of our Oracle business in the region. You will also be responsible for the creation, sale, and delivery of Oracle solutions: Functional and Technical Design, Application & Systems Development, Business Transformation, etc. Analysts may need to be involved in cross-functional (functional and technical) project implementation teams Work with the Project Manager to provide timely and accurate project status information to our client’s PMO team, escalate project issues appropriately, and identify and share implementation best practices with them Work closely with different stakeholders to gather requirements for reports, interfaces, integrations, and conversions for Oracle Cloud applications. Acquire new skills as professional training will be provided (e.g. Oracle Certification) to position you as a skilled technologist. On-the-job learning will help you get up to speed. Your role as a leader: At Deloitte, we believe in the importance of empowering our people to be leaders at all levels. We connect our purpose and shared values to identify issues as well as to make an impact that matters to our clients, people and the communities. Additionally, Analysts across our Firm are expected to: Demonstrate a strong commitment to personal learning and development. Understand how our daily work contributes to the priorities of the team and business. Understand the set expectations and demonstrate accountability in keeping personal performance on track. Actively focus on developing effective communications and relationship-building skills with stakeholders, clients and team. Demonstrate an appreciation for working with others. Understand what is fundamental to Deloitte’s success as a business. Demonstrate integrity and an awareness of strengths, differences, and personal impact. Develop their understanding of Deloitte and offer a fresh perspective. Requirements: Fresh graduates with less than 1 year of work experience Strong academic degree / master in Information Technology, Computer Science, Business Information Systems, or IT related disciplines Understanding of technical modules (Cloud infrastructure, database management, PL/SQL, etc.) are preferred No Oracle experience is required as professional certification training is provided! Strong analytical skills, excellent oral and written communication skills in English, be self-motivated, and be able to work in stressful situations with changing priorities Excellent problem-solving skills and the ability to think out-of-the-box Possess drive, client focused and results oriented Proven demonstration of sound business acumen, teamwork, and leadership qualities. Willingness to work outside of office base Due to volume of applications, we regret that only shortlisted candidates will be notified. Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website. This role is open to those that possess a valid permit or status to work in Vietnam. Requisition ID: 109487 In Vietnam, the services are provided by Deloitte Vietnam Company Limited and other related entities in Vietnam (""Deloitte in Vietnam""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited. Deloitte in Vietnam, which is within the Deloitte Network, is the entity that is providing this Website.",less than 1 year,https://www.linkedin.com/jobs/view/4270717354/
7832e9290d0a7aefd1f820843ed0897c11f0f626ffa2b7c8ed4cbfe267cbdc43,QA Automation Junior/Intern (HCMC - Hybrid),AXON Networks,Not specified,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2025-07-09,"Python, Robot Framework, Jira, SQL, NoSQL",Not specified,"About the job AXON Networks delivers a robust AI-driven, analytics-based orchestration platform and a wide portfolio of next-gen high-speed routers that leverage the newest Wi-Fi technologies. Together, these technologies give ISPs the ability to manage and troubleshoot their networks in real time, and to deliver an outstanding customer experience. AXON Networks is a trusted strategic partner for its customers, helping them evaluate their current technologies and business models, and creating and executing strategies that enable them to innovate faster, accelerate their digital transformations, and strengthen their relationships with consumers. AXON Networks is headquartered in Irvine, CA USA with Asia HQ in Singapore and also operating in Denmark, Spain and Vietnam. Responsibilities As a QA Automation Junior/Intern at AXON Networks, you will: Maintain and develop test scripts using Python and Robot Framework. Execute automated test cases and analyze results to identify issues. Collaborate with QA and development teams to understand requirements, design test strategies and perform end-to-end system integration and testing. Assist in setting up and maintaining test environments Document test cases, test results and defects using test management tools like JIRA and Xray. Participate in team discussions, planning meetings and retrospective as part of the Agile process. Requirements Final-year student or recent graduate in Computer Science, Software Engineering or a related field. Basic understanding of software testing methodologies and QA processes. Familiarity with at least 1 of scripting language like Python or Go (Python preferred). Exposure to QA automation framework and tools (e.g. Robot, Postman) Basic understanding of Microservices architecture, Web services, APIs, REST, Networking protocols like TCP/IP, DNS, HTTP. Exposure to databases (SQL or NoSQL like MongoDB, Redis, PostgreSQL). Interest in learning CI/CD pipelines and test automation integration. Proficiency in English (written and spoken) is required. Ability to work in a collaborative global team environment. Strong analytical and problem-solving skills. Potential for a full-time role based on performance. Join AXON Networks! axon-networks.com axon-networks.hire.trakstar.com",Not specified,https://www.linkedin.com/jobs/view/4263602600/
f6775632acb46fcdae86b3c49ac87cf58039c248506c812cce389b6cb64f0565,Back End Developer,HCLTech Vietnam,Insurance plan based on full salary + 13th month salary + Performance bonus.,Hanoi Capital Region,2025-06-30,"Golang, API, Microservices, Docker, Kubernetes",Not specified,"About the job Backend Developer Location: Hanoi Office: Level 13-17, Leadvisors Tower, 643 Pham Van Dong Street, Hanoi Level: Middle, Senior DUTIES & RESPONSIBILITIES Design, develop, and deploy server-side banking applications and services using Go programming language. Collaborate with cross-functional teams, including but not limited to, software architects, product managers, and frontend developers to understand project requirements and translate them into efficient and scalable backend solutions. Write clean, reusable, efficient, secure and well tested code following industry best practices and coding standards. Participate in code reviews to ensure code quality, maintainability, and adherence to established coding guidelines. Troubleshoot and debug production issues, propose and implement solutions to ensure smooth and uninterrupted system operations. Stay up to date with the latest trends and advancements in backend development and propose innovative ideas to improve the overall system architecture and performance. JOB REQUIREMENTS: From 3 years of experience working as Backend Developer Bachelor’s degree in computer science, Software Engineering, or a related field. Experience in developing backend application using modern programming languages such as Java, Kotlin, Python, NodeJS. It’s a big plus point if you have prior experience with Go. Experience with microservices architecture exposing RESTful, gPRC or messages based APIs Excellent problem-solving skills and the ability to analyze and resolve complex technical issues. Working proficiency in English, both verbal and writing. Nice to have: Experience in developing scalable batch/workflow processing applications using technologies like Temporal and Apache Airflow. Understanding of the importance of secure codes, especially in the context of banking and finance. Familiarity with Cloud, Docker, Kubernetes, CI/CD and other modern technologies such as Logging and Monitoring. Experience with automation testing (e.g. unit test, integration test and load test) and performance optimization. Experience mentoring junior/mid-level software engineers. WHY YOU SHOULD JOIN US Hybrid working environment. Collaborating with one of Top 4 largest banking of Australia 18 paid leaves/year (12 annual leaves and 6 personal leaves) Insurance plan based on full salary + 13th month salary + Performance bonus. Meal allowance of 730,000 VND/month 100% full salary and benefits as an official employee from the 1st day of working Medical benefit for employee and family Working in a fast-paced, flexible, and multinational working environment. Chance to travel onsite (in 49 countries) Free snacks, refreshment, and parking Internal training (Technical & Functional & English) Working time: From Mondays to Fridays",From 3 years,https://www.linkedin.com/jobs/view/4183304520/
a0ff01bbfd004daa6875ff775a64650acd63f36bc0a071887fe108776ffeb205,[Hybrid] Senior Azure Cloud Engineer (English Required),Glints,Not specified,"Ho Chi Minh City, Vietnam",2025-07-23,"Azure, Terraform, CI/CD, English, DevSecOps",Not specified,"About the job 📍 Hybrid, HCMC (Thao Dien) About the Role We are seeking a Senior Azure Cloud Engineer with deep experience in Azure to help build, secure, and maintain robust cloud infrastructure for enterprise-scale projects. You’ll work closely with cross-functional teams to design scalable systems, implement DevSecOps best practices, and support international clients — including business travel of up to 5–6 months when required by project needs. Key Responsibilities Design and implement scalable and secure Azure infrastructure (Landing Zones, Hub-Spoke). Automate cloud provisioning and infrastructure as code using Terraform or Terragrunt . Configure and manage identity and access controls : SSO, MFA, Entra ID Connect, hybrid identity, cross-tenant sync. Administer network configurations : subnetting, VPNs, Virtual WAN, ExpressRoute, firewalls (Fortigate, Palo Alto, Azure Firewall). Deploy and manage Azure PaaS services: App Services, Function Apps, SQL Databases, Key Vaults, App Configuration, Storage Accounts. Implement DevSecOps practices aligned with security frameworks and compliance regulations. Monitor systems using Azure Monitor , Application Insights , and enforce governance via Azure Policy . Develop backup & disaster recovery strategies using Azure Backup and Site Recovery. Must-Have Requirements 4+ years of hands-on experience in cloud engineering, mainly on Azure . Proficient with Terraform/Terragrunt , CI/CD tools , scripting (PowerShell, Python). Strong understanding of Azure networking (Landing Zone, Hub-Spoke, VPN, Virtual WAN). Experience working with enterprise-grade firewalls (Fortigate, Palo Alto, Azure-native). Familiar with Azure identity solutions , especially Entra ID and hybrid identity models. Skilled in monitoring & governance tools : Azure Monitor, Application Insights, Azure Policy. Familiar with CI/CD pipelines : Azure DevOps, GitHub, or GitLab. Able to clearly communicate technical solutions in English , both written and verbal. Open to onsite travel for client engagement (5–6 months), unless willing to work in the client’s time zone remotely. Nice-to-Have Microsoft Certified: Azure Solutions Architect Expert OR Google Certified: Cloud Architect Professional Solid understanding of security best practices and compliance standards . Educational or practical background in networking . Why join us? International, English-speaking team & startup-style innovation culture. Attractive compensation package . Ping us for further discussion.",4+ years,https://www.linkedin.com/jobs/view/4266924064/
c25df986a90d66af4aded4052f1b231af225cc55635335c6f37272db10e8c01b,GenAI Engineer,Keyloop,Not specified,Vietnam,2025-07-16,"Generative AI, Python, LLM, AWS, MLOps",Not specified,"About the job Keyloop bridges the gap between dealers, manufacturers, technology suppliers and car buyers. We empower car dealers and manufacturers to fully embrace digital transformation. How? By creating innovative technology that makes selling cars better for our customers, and buying and owning cars better for theirs. We use cutting-edge technology to link our clients’ systems, departments and sites. We provide an open technology platform that’s shaping the industry for the future. We use data to help clients become more efficient, increase profitability and give more customers an amazing experience. Want to be part of it? Position Overview GenAI Engineer for our new Generative AI Centre of Excellence (COE). Works collaboratively with the GenAI Lead and Other Engineers across Engineering to develop high-impact GenAI solutions. Additionally begins to build the first incarnation of a scalable GenAI platform. Initial focus on engineering-focused use cases during the incubation phase. Key Responsibilities: Develop GenAI solutions for priority use cases Collaborate with external partners and internal teams on high-impact use case implementation Contribute to the early design and prototyping of the KeyLoop GenAI platform Build and maintain AI agents, workflows, and systems within the platform Set up infrastructure for rapid GenAI experimentation and prototyping Establish LLMOps pipelines, focusing on responsible AI practices Support lightweight internal evangelism activities Help define the architectural and technological target state for the platform Create documentation and examples to enable engineering teams Required Qualifications: Experience with GenAI technologies and large language models Familiarity with prompt engineering and RAG systems Knowledge of agent-based architectures Strong programming skills and software development background Strong collaborative approach to cross-functional, cross-regional teamwork Track record of proactive problem-solving and driving outcomes Comfortable being outside your comfort zone Preferred Qualifications: Experience with LLMOps or MLOps Background in platform or API development Experience with no/low-code GenAI solutions Familiarity with AWS AI services such as Bedrock Python Impact As an early member of the GenAI COE, you will directly influence our organisation's GenAI adoption journey, from initial use case validation to long-term platform development, helping set the foundation for widespread AI transformation. Why join us? We’re on a journey to become market leaders in our space – and with that comes some incredible opportunities. Collaborate and learn from industry experts from all over the globe. Work with game-changing products and services. Get the training and support you need to try new things, adapt to quick changes and explore different paths. Join Keyloop and progress your career, your way. An inclusive environment to thrive We’re committed to fostering an inclusive work environment. One that respects all dimensions of diversity. We promote an inclusive culture within our business, and we celebrate different employees and lifestyles – not just on key days, but every day. Be rewarded for your efforts We believe people should be paid based on their performance so our pay and benefits reflect this and are designed to attract the very best talent. We encourage everyone in our organisation to explore opportunities which enable them to grow their career through investment in their development but equally by working in a culture which fosters support and unbridled collaboration. Keyloop doesn’t require academic qualifications for this position. We select based on experience and potential, not credentials. We are also an equal opportunity employer committed to building a diverse and inclusive workforce. We value diversity and encourage candidates of all backgrounds to apply .",Not specified,https://www.linkedin.com/jobs/view/4250705430/
14a029e7c57a7986b9b29d32d6d818cf37591c316aa20b7ab40dfd0fd3d1f1c5,Product Operations (Lemon8) Project Intern - 2025 Start,ByteDance,Not specified,"Hanoi, Hanoi, Vietnam",2025-07-23,"Chinese, Communication Skills, Market research, Media, English",Not specified,"About the job Responsibilities Team Introduction Lemon8 is a lifestyle information community where users can post image and video contents. Lemon8 offers practical and attractive content from a wide variety of genres such as beauty, fashion, gourmet, travel, and living. Users can find a free, diverse, and life-size lifestyle that matches their interests, or a life longing that is one step ahead of them. Responsibilities Possess a strong sense for high-quality content and a solid understanding of content ecosystem, while being able to lead initiatives to improve content quality. Independently plan and execute campaigns aimed at encouraging user-generated content and boosting user engagement through comments and interactions. Have insight into the Japanese creator industry and be capable of scouting and nurturing creators. Handle other routine operational tasks as needed. Qualifications Minimum Qualifications Be sensitive to content trends in VN and have a thorough understanding of mainstream social media platforms. Possess strong learning ability, creativity, and communication skills; be flexible in handling tasks, capable of multitasking, and take ownership of responsibilities. Have business-level proficiency in both Vietnamese and Chinese as this position will entail working scenarios where both languages will be used across the Vietnam and China markets. Have work or internship experience in the media industry. Preference will be given to candidates with successful experience managing accounts on any social media platform. By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://jobs.bytedance.com/en/legal/privacy. If you have any questions, please reach out to us at apac-earlycareers@bytedance.com Job Information About Us Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Lemon8, CapCut and Pico as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content. Why Join ByteDance Inspiring creativity is at the core of ByteDance's mission. Our innovative products are built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and enrich life - a mission we work towards every day. As ByteDancers, we strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our Company, and our users. When we create and grow together, the possibilities are limitless. Join us. Diversity & Inclusion ByteDance is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At ByteDance, our mission is to inspire creativity and enrich life. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",Not specified,https://www.linkedin.com/jobs/view/4256045360/
65b6b621d299f69eecf5c8bcd77860686eedc4badd31807d918bbabd29d3a472,AI Data Architect,iScale Solutions,Not specified,Vietnam,2025-07-26,"AI, Python, API, Database, Security",Not specified,"About the job About the Client Our client is an AI platform purpose-built for the Banking and Financial Services industry, using agentic AI to streamline software development while ensuring enterprise-grade compliance and performance. Role Summary We are seeking a hands-on Data Architect with strong AI engineering expertise to design and implement core data infrastructure. You’ll work closely with the core development team to enable intelligent agent capabilities by building systems for knowledge representation, semantic memory, and secure data integration. Key Responsibilities Design a scalable data architecture integrated with the Eliza agent framework Develop and optimize vector embedding and RAG pipelines Implement semantic and episodic agent memory systems Build and maintain knowledge graphs and enterprise tool integrations Ensure data compliance, security partitioning, and cross-agent knowledge sharing Support observability and performance tracking across agent memory systems Required Technical Skills Deep expertise with the Eliza framework and agent coordination Experience with vector databases (e.g., Pinecone, Weaviate, Milvus, Chroma) Hands-on work with embedding models (OpenAI, Cohere, etc.) Familiarity with LangChain or LlamaIndex Strong background in knowledge graphs, RAG pipelines, and semantic search Advanced Python programming with async and API development skills Experience with Model Control Plane (MCP) for LLM and system orchestration",Not specified,https://www.linkedin.com/jobs/view/4262361580/
